price,area,location
,,
180000,,Duxberry
,,
16000000,,Discovery
,,
1250000,,The Orchards
,,
1895000,,Nigel Central
,,
1050000,,Helderkruin
,,
0,,Edelweiss
,,
2169000,,Baileys Muckleneuk
,,
1350000,,Beverley
,,
650000,,Bedworth Park
,,
1830000,,Bellevue East
,,
700000,,Fochville
,,
5850000,,Sundowner
,,
4570000,,Clayville
,,
10950000,,Westcliff
,,
1575000,,Tshepisong
,,
14000000,,Witpoortjie
,,
5490000,,Paulshof
,,
1150000,,Bonaero Park
,,
6000000,,Webber
,,
650000,,Newlands
,,
1150000,,Bedfordview
,,
3270000,,West Park
,,
780000,,Dawnview
,,
730000,,Benmore Gardens
,,
1600000,,Ga-rankuwa Unit 23
,,
5090000,,Morningside
,,
5900000,,Vanderbijlpark SE 3
,,
3350000,,Featherbrooke Estate
,,
1550000,,Wierda Park
,,
280000,,Six Fountains Residential Estate
,,
980000,,Etwatwa
,,
2900000,,Craigavon
,,
2495000,,East Lynne
,,
3750000,,Constantia Kloof
,,
2999999,,Kookrus
,,
7200000,,Windmill Park
,,
3150000,,Clayville
,,
4300000,,Sandown
,,
800000,,Vanderbijlpark CE 4
,,
1030000,,Jeppestown
,,
1900000,,Ruimsig
,,
2060000,,Unitas Park
,,
1650000,,North Riding
,,
788000,,Bedfordview
,,
5775000,,Rangeview
,,
540000,,Dorandia
,,
1300000,,Savoy Estate
,,
19500000,,Elarduspark
,,
649000,,Olympus AH
,,
1100000,,Six Fountains Residential Estate
,,
1795000,,Die Wilgers
,,
6900000,,Glen Marais
,,
2295000,,Lynnwood
,,
1499000,,Soshanguve VV
,,
870000,,Fairland
,,
1499000,,Craighall Park
,,
1825000,,Buurendal
,,
850000,,Denneoord
,,
1475000,,Die Wilgers
,,
640000,,Lindhaven
,,
699000,,Edenvale Central
,,
2800000,,Selcourt
,,
2400000,,Soshanguve South Ext 4
,,
730000,,Rietvlei Ridge Country Estate
,,
1021575,,Vanderbijlpark CW 3
,,
1036299,,Bedfordview
,,
650000,,Mohlakeng
,,
6950000,,Mabopane  Unit X
,,
1400000,,Hammanskraal
,,
1830000,,Evaton Central
,,
1200000,,Welgedag
,,
3100000,,Groblerpark
,,
810000,,Lenasia
,,
858000,,Lenasia
,,
4099999,,Sandown Estate
,,
2999000,,Brakpan Central
,,
3700000,,Fishers Hill
,,
1850000,,Cultura Park
,,
869000,,Vischkuil
,,
1150000,,Parktown North
,,
3800000,,Hesteapark
,,
2150000,,Naledi
,,
1800000,,Elandspoort
,,
1350000,,Glen Austin AH
,,
1450000,,Leachville Ext 2
,,
1500000,,Van Dyk Park
,,
2095000,,Olympus AH
,,
1169000,,Observatory
,,
280000,,Mamelodi East
,,
2495000,,Tshepisong
,,
1650000,,Sydenham
,,
1550000,,Sky City
,,
1995000,,Rooihuiskraal North
,,
3499999,,Toekomsrus
,,
1699900,,Turffontein
,,
6650000,,Meyerspark
,,
1021575,,Featherbrooke Estate
,,
16999000,,Zambezi Country Estate
,,
2499000,,Windmill Park
,,
2500000,,Tokoza Ext 1
,,
1900000,,Pretoria North
,,
5990000,,Krugersdorp West
,,
3100000,,Glenvista
,,
990000,,Ivory Park
,,
330000,,Highbury
,,
790000,,Midstream Ridge Estate
,,
1480000,,South Crest
,,
360000,,Kensington
,,
4999999,,Observatory
,,
1399999,,Leopard's Rest Security Estate
,,
948880,,Lynnwood Manor
,,
2300000,,Ebony Park
,,
1746975,,Alan Manor
,,
599999,,Glenvista
,,
820000,,Farrarmere
,,
800000,,Soshanguve South Ext 3
,,
1650000,,Hyde Park
,,
1010000,,Windsor Glen
,,
600000,,Salfin
,,
820000,,Hyde Park
,,
2790000,,Vanderbijlpark CE 5
,,
3295000,,Waterkloof Ridge
,,
2799000,,Vanderbijlpark CW 6
,,
1440000,,Three Rivers
,,
1100000,,Mamelodi East
,,
885000,,Evaton West
,,
2895000,,Chantelle
,,
3500000,,Ga-rankuwa Industrial
,,
1300000,,The Meadows
,,
2750000,,Rynfield
,,
5995000,,Southdowns Estate
,,
2660000,,Dersley
,,
350000,,Kosmosdal
,,
6999000,,Theoville
,,
10990000,,Annlin
,,
5500000,,Vanderbijlpark CE 3
,,
1325000,,Brackenhurst
,,
420000,,Flora Gardens
,,
2500000,,Illovo
,,
1550000,,The Orchards
,,
3950000,,Fourways
,,
7499999,,Irene Farm Villages
,,
1480000,,Boardwalk Manor
,,
1450000,,Glen Donald AH
,,
14500000,,Vanderbijlpark SE 4
,,
1590000,,Meredale
,,
1790000,,Chartwell
,,
1580000,,Westonaria Rural
,,
3350000,,Sun Valley
,,
1300000,,Ebotse Golf Estate
,,
1090000,,Monavoni
,,
398000,,Newlands
,,
1550000,,Glenesk
,,
1290000,,North Riding AH
,,
931000,,Salfin
,,
3750000,,Bedfordview
,,
795000,,Clearwater Flyfishing Estate
,,
3380000,,Woodmead
,,
649000,,Lilianton
,,
750000,,Tsakane
,,
999999,,Carletonville Rural
,,
3270000,,Dainfern Golf Estate
,,
4400000,,Cason
,,
1100000,,Birch Acres
,,
695000,,Krugersdorp North
,,
350000,,Serengeti Lifestyle Estate
,,
4900000,,Petervale
,,
887000,,Buccleuch
,,
799000,,Ekangala
,,
900000,,Daspoort
,,
1395000,,Powerville
,,
990000,,Gerdview
,,
1640000,,Kelvin
,,
6999000,,Soshanguve VV
,,
9915400,,Brentwood Park
,,
12230000,,Geluksdal
,,
1545000,,Sonland Park
,,
2200000,,Meyersdal
,,
1290000,,Danville
,,
833000,,Waterkloof Ridge
,,
865000,,Craighall
,,
2250000,,Fochville
,,
1495000,,Bryanston
,,
1660000,,Ebony Park
,,
2970000,,Windmill Park
,,
3100000,,Morningside
,,
1295000,,Vanderbijlpark SW 5
,,
5500000,,Slovoville
,,
4300000,,Vanderbijlpark SE 6
,,
3500000,,Brackendowns
,,
1752000,,Mohlakeng
,,
2280000,,Equestria
,,
840000,,Centurion Central
,,
2890000,,Midstream Estate
,,
1600000,,Kyalami
,,
2389000,,Windmill Park
,,
1920000,,Waverley
,,
904609,,Leachville
,,
1950000,,Vanderbijlpark SW 5
,,
1305000,,Philip Nel Park
,,
1970000,,Centurion Golf Estate
,,
740000,,Greenside
,,
1450000,,Bosmont
,,
799999,,Olievenhoutbosch
,,
3250000,,Faerie Glen
,,
25000000,,Albertsdal
,,
6499000,,Protea Glen
,,
895000,,Lynnwood Glen
,,
930000,,Palm Springs
,,
750000,,Die Hoewes
,,
8600000,,New State Areas
,,
999999,,Henley On Klip
,,
1050000,,Overkruin
,,
950000,,Alberton North
,,
3500000,,Van Rhyn SH
,,
2199000,,Doornpoort
,,
809000,,Emoyeni
,,
1270000,,Riverlea
,,
1950000,,Homes Haven
,,
4490000,,Florida
,,
680000,,Proclamation Hill
,,
1820000,,Jabulani
,,
2195000,,Kilner Park
,,
830000,,Vanderbijlpark SE 7
,,
1250000,,Palm Springs
,,
690000,,Letamo Game Farm
,,
1054823,,Henley On Klip
,,
5500000,,Randgate
,,
969000,,Montana Park
,,
1164000,,Chancliff Ridge
,,
1180000,,Waterfall Country Estate
,,
850000,,Waterfall Hills Mature Lifestyle Estate
,,
450000,,Wierda Park
,,
845000,,Leachville
,,
4650000,,Raslouw
,,
2495000,,Aquavista Mountain Estate
,,
12000000,,Discovery
,,
2499999,,Kelland
,,
1800000,,Soshanguve VV
,,
711860,,Kempton Park Ext 4
,,
3499000,,Westonaria
,,
1600000,,New Modder
,,
1533000,,Bonaero Park
,,
1148520,,Soshanguve VV
,,
670000,,Vanderbijlpark SE 7
,,
0,,Soshanguve South
,,
815560,,Simunye
,,
998000,,Jordaan Park
,,
550000,,Melville
,,
1187000,,Waterkloof Ridge
,,
2895000,,Kensington
,,
1190000,,Discovery
,,
739000,,Sebokeng Zone 13
,,
2795000,,Ennerdale
,,
5995000,,Sebokeng Zone 10
,,
3499000,,Vanderbijlpark SE 4
,,
2750000,,Vanderbijlpark CW
,,
795000,,Protea Glen
,,
2450000,,Waterkloof Park
,,
2300000,,Equestria
,,
3900000,,Irene View Estate
,,
2999000,,Fourways
,,
249000,,Windmill Park
,,
799000,,Dobsonville
,,
942000,,Monument
,,
699000,,Eye Of Africa Estate
,,
1810000,,Waldrift
,,
580000,,Little Falls
,,
3850000,,Lakefield
,,
4190000,,Norkem Park
,,
1990000,,Allen's Nek
,,
1780000,,Riversdale
,,
2795000,,Naturena
,,
10500000,,Eldoraigne
,,
795000,,Copperleaf Estate
,,
2300000,,Benoni Central
,,
3999000,,St Andrews
,,
760000,,Jukskei Park
,,
1300000,,Soshanguve XX
,,
1150000,,Ivory Park
,,
1900000,,Sonneveld
,,
460000,,Linksfield North
,,
1599000,,Dalview
,,
4500000,,Eye Of Africa Estate
,,
890000,,Terenure
,,
570000,,Norkem Park
,,
570000,,Sable Hills
,,
1021575,,Honeydew
,,
2995000,,Quellerina
,,
5995000,,Helikonpark
,,
5450000,,Sky City
,,
995000,,Randpark
,,
845000,,Reigerpark
,,
740000,,The Gardens
,,
4899000,,Amandasig
,,
1140000,,Brackenhurst
,,
1480000,,Bonaero Park
,,
850000,,Irene Farm Villages
,,
640000,,Chris Hani
,,
6200000,,Pomona
,,
2295000,,Kosmosdal
,,
4999000,,Rabie Ridge
,,
2495000,,Broadacres
,,
745000,,Morehill
,,
1400000,,Discovery
,,
650000,,Windmill Park
,,
760000,,Ruimsig
,,
1500000,,Minnebron
,,
900000,,Erasmia
,,
6250000,,Boardwalk Manor
,,
950000,,Erasmus
,,
790000,,Parkdene
,,
803000,,Kenleaf
,,
2065000,,Kromdraai AH
,,
775000,,Morningside Manor
,,
370000,,Annlin
,,
2900000,,Six Fountains Residential Estate
,,
1595000,,Nigel Central
,,
1675000,,Daveyton
,,
7800000,,Benoni AH
,,
2466125,,Savanna City
,,
2650000,,Heatherview
,,
3450000,,Moreleta Park
,,
0,,Equestria
,,
28000000,,Bedfordview
,,
6999000,,Mabopane
,,
1850000,,Woodhill Golf Estate
,,
6600000,,Ruimsig
,,
649000,,Windmill Park
,,
450000,,The Orchards
,,
750000,,Vorna Valley
,,
717508,,Homestead
,,
7999000,,Heidelberg Central
,,
948880,,Mabopane
,,
1850000,,Bryanston
,,
1599000,,Helikonpark
,,
899000,,Sky City
,,
1350000,,Kensington
,,
665000,,Alliance
,,
1355000,,Hyde Park
,,
699000,,Savannah Country Estate
,,
1255000,,Glen Eagle Estate
,,
4195000,,Castleview
,,
2750000,,Clydesdale
,,
2299000,,Wapadrand
,,
4150000,,Fishers Hill
,,
0,,Benoni Central
,,
1250000,,Laudium
,,
5000000,,Witpoortjie
,,
650000,,Ennerdale
,,
1999000,,Rabie Ridge
,,
3200000,,Crystal Park
,,
1550000,,Palm Springs
,,
780000,,Senaoane
,,
13499000,,Ferndale
,,
980000,,Parkhurst
,,
1460000,,Freeway Park
,,
1195000,,Geduld Ext 1
,,
819000,,Bramley
,,
815560,,Leopard's Rest Security Estate
,,
5900000,,Albertsdal
,,
1495000,,Blue Valley Golf Estate
,,
2290000,,Soshanguve East
,,
2095000,,Windmill Park
,,
1999000,,Ferryvale
,,
1295000,,Spruit View
,,
8999000,,Thatchfield Close
,,
1750000,,Atholl
,,
350000,,Ravenswood
,,
3799000,,Theresapark
,,
7500000,,Riamar Park
,,
1950000,,Orange Farm
,,
390000,,Parkmore
,,
650000,,Naturena
,,
2165000,,Protea Glen
,,
935750,,Doringkloof
,,
4500000,,Roseacre
,,
350000,,Clayville
,,
3050000,,Peacehaven
,,
3770000,,Willowbrook
,,
3200000,,Bezuidenhout Valley
,,
1299000,,Wonderboom
,,
3900000,,Chartwell
,,
900000,,Bakerton
,,
3450000,,Dobsonville
,,
4799000,,Moreleta Park
,,
480000,,Krugersdorp West
,,
3400000,,South Hills
,,
5999000,,Ninapark
,,
535000,,Witfield
,,
649000,,Naturena
,,
1495000,,Mnandi
,,
1152550,,Soshanguve K
,,
810000,,Discovery
,,
844140,,Randhart
,,
1590000,,Soshanguve VV
,,
369000,,Hyde Park
,,
5500000,,Pretoria Central
,,
950000,,Laudium Ext 1
,,
1400000,,Parkhurst
,,
1580000,,The Orchards
,,
1630000,,Glenvista
,,
700000,,The Reeds
,,
1020000,,Hennopspark
,,
1350000,,Wychwood
,,
270000,,Slovo
,,
3750000,,Ivory Park
,,
980000,,Andeon
,,
3200000,,Capital Park
,,
1599000,,Carletonville Central
,,
1021575,,Hamberg
,,
1350000,,Mullerstuine
,,
1450518,,Risiville
,,
3700000,,Florida
,,
3025000,,Alliance
,,
3980000,,Pretoria West
,,
1699000,,Dan Pienaarville
,,
3650000,,Vanderbijlpark Central
,,
935000,,Northmead
,,
649000,,Nkwe Country Estate
,,
310000,,Kibler Park
,,
2380000,,Midstream Heights
,,
5700000,,Constantia Park
,,
791000,,Wendywood
,,
6800000,,Clayville
,,
3225000,,Sunnyside
,,
650000,,Rosettenville
,,
2940000,,Lynnwood Ridge
,,
750000,,Gallo Manor
,,
1790000,,Rhodesfield
,,
2150000,,Lasiandra
,,
1950000,,Lynnwood Manor
,,
2999000,,Albertsdal
,,
500000,,Dobsonville Ext 1
,,
5750000,,Birch Acres
,,
6995000,,Vanderbijlpark CW 5
,,
757319,,Parkmore
,,
1100000,,Henley On Klip
,,
6790000,,Soshanguve VV
,,
2350000,,Newmark Estate
,,
2350000,,Crystal Park
,,
2850000,,Knoppieslaagte
,,
6800000,,Dalpark
,,
816681,,Erasmus
,,
285000,,Fochville
,,
720000,,Modder East
,,
3420000,,Helderfontein Estate
,,
1750000,,Monument
,,
4000000,,Melrose
,,
980000,,Summerset
,,
1100000,,Ridgeway
,,
948880,,Florida Hills
,,
530000,,Anzac
,,
784872,,Hyde Park
,,
599000,,Selcourt
,,
680000,,Vanderbijlpark SE 8
,,
650000,,Mulbarton
,,
630000,,Midstream Estate
,,
1995000,,Crystal Park
,,
600000,,Westdene
,,
1915000,,Sebokeng Zone 3
,,
2145000,,Orange Grove
,,
1725000,,Bezuidenhout Valley
,,
5500000,,Brakpan Central
,,
1050000,,Lenasia South
,,
1650000,,Featherwood Retirement Estate
,,
4500000,,Vosloorus
,,
4337000,,Zakariyya Park
,,
5900000,,Atteridgeville
,,
690000,,Greenhills
,,
3185000,,Montana Park
,,
1415000,,Kelvin
,,
550000,,Pomona AH
,,
380000,,Fleurhof
,,
5930000,,Fochville
,,
1075000,,Pretoriuspark
,,
1595000,,Brakpan Central
,,
2150000,,Houghton Estate
,,
2950000,,Garsfontein
,,
1360000,,North Riding
,,
5500000,,Vanderbijlpark SE 3
,,
1398000,,Daveyton
,,
1219000,,Protea Glen
,,
1350000,,Vanderbijlpark CW 4
,,
5950000,,Tsakane
,,
1595000,,Vanderbijlpark SE 3
,,
870000,,Kempton Park Central
,,
1050000,,Malanshof
,,
5250000,,West Park
,,
9400000,,Midstream Estate
,,
620000,,Morula View
,,
2700000,,Olympus AH
,,
800000,,Dawn Park
,,
2295000,,Vanderbijlpark CW 4
,,
11999000,,Amandasig
,,
2550000,,Protea Glen
,,
696000,,Bromhof
,,
17500000,,Menlo Park
,,
4850000,,Robertsham
,,
3700000,,Oaklands
,,
1550000,,Laudium
,,
1295000,,Noordwyk
,,
1690000,,Greenstone Hill
,,
930000,,Kyalami Estate
,,
3500000,,Eden Park
,,
340000,,Brakpan Central
,,
2685000,,Waverley
,,
1100000,,Homelake
,,
1300000,,Eersterust
,,
795075,,Pretoria Gardens
,,
3800000,,Orange Farm
,,
3350000,,Soshanguve VV
,,
4650000,,Witfontein
,,
1399000,,Lotus Gardens
,,
740000,,Brooklyn
,,
1250000,,Kyalami Estate
,,
2350000,,Johannesburg North
,,
1900000,,Rant En Dal
,,
8500000,,Emmarentia
,,
2199000,,Vanderbijlpark CW 5
,,
1690000,,Florida Park
,,
781000,,Brakpan Central
,,
1950000,,Noordwyk
,,
1380000,,Norkem Park
,,
822000,,Kensington
,,
865000,,Kungwini Country Estate
,,
690000,,Beaulieu
,,
6750000,,Groblerpark
,,
930000,,Symhurst
,,
1795000,,Marais Steyn Park
,,
850000,,Lotus Gardens
,,
1600000,,Broadacres
,,
950000,,Laudium Ext 3
,,
180000,,Elspark
,,
700000,,Cullinan
,,
1799000,,Ferndale
,,
845000,,Phomolong
,,
1950000,,Blue Gill Estate
,,
0,,Boksburg East
,,
1730000,,Lenasia
,,
1390000,,Mackenzie Park
,,
1650000,,Judiths Paarl
,,
1740000,,Magalieskruin
,,
1999999,,Randpark Ridge
,,
5899000,,Mindalore
,,
3600000,,Lotus Gardens
,,
4650000,,Pretoria West
,,
3190000,,Alewynspoort
,,
1399000,,Three Rivers
,,
14500000,,Selcourt
,,
699999,,Visagie Park
,,
1295000,,Villieria
,,
974000,,Stretford
,,
299000,,Rosslyn
,,
1830000,,Waterkloof Ridge
,,
2144247,,Tembisa Central
,,
760000,,Drieziek
,,
850000,,Three Rivers
,,
4000000,,Oakdene
,,
4584000,,Randgate
,,
2900000,,Villa Liza
,,
1350000,,Clayville
,,
4900000,,Mondeor
,,
1130000,,Vanderbijlpark CE 2
,,
260000,,Zakariyya Park
,,
4500000,,Rosslyn
,,
1700000,,Mqantsa
,,
13950000,,Vanderbijlpark CW 4
,,
1950000,,Villieria
,,
808000,,Silver Lakes
,,
2699000,,Craighall
,,
2195000,,Witkoppen
,,
770000,,Vanderbijlpark SE 2
,,
3100000,,Sunward Park
,,
2525000,,Albemarle
,,
1399000,,Sonland Park
,,
699000,,Glenvista
,,
808500,,Randpark Ridge
,,
1590000,,Mabopane
,,
4400000,,Witfield
,,
2799000,,Hurst Hill
,,
950000,,Carlswald
,,
6995000,,Horizon View
,,
1021575,,Soshanguve VV
,,
2299000,,Savoy Estate
,,
325000,,Minnebron
,,
2295000,,Sandown Estate
,,
3499999,,Ninapark
,,
1499000,,Sky City
,,
3400000,,Vanderbijlpark CE 1
,,
2295000,,Dalpark
,,
948000,,Dawn Park
,,
3300000,,Marais Steyn Park
,,
2250000,,The Reeds
,,
2140000,,Brakpan North
,,
1120000,,Sandhurst
,,
29950000,,Vanderbijlpark Central
,,
13500000,,Florauna
,,
2499000,,Bryanston
,,
2365000,,Gallo Manor
,,
2800000,,Meyersdal
,,
2500000,,Greenhills
,,
920000,,Vanderbijlpark CE 2
,,
790000,,Houghton Estate
,,
900000,,Orange Grove
,,
1011500,,Dayanglen
,,
1600000,,Bergbron
,,
3700000,,Kibler Park
,,
10500000,,Moreleta Park
,,
1530000,,Soshanguve South Ext 13
,,
645000,,Soshanguve VV
,,
2149000,,Greenhills
,,
4990000,,Arcon Park
,,
1760000,,Fourways
,,
11500000,,Vanderbijlpark SW 5
,,
1320000,,Soshanguve VV
,,
750000,,Woodhill Golf Estate
,,
935000,,Dan Pienaarville
,,
1499000,,The Orchards
,,
7781000,,Sky City
,,
3999000,,Forest Hill
,,
3553500,,Daveyton
,,
1695000,,Krugersdorp West
,,
460000,,Waterfall Country Estate
,,
1950000,,Visagie Park
,,
1300000,,Verwoerdpark
,,
1213000,,Greenhills
,,
2785000,,Winterveldt
,,
1480000,,Waterfall Equestrian Estate
,,
2400000,,Van Riebeeck Park
,,
3995000,,Mohlakeng
,,
2400000,,Ferryvale
,,
1980000,,Dainfern Golf Estate
,,
1120000,,Tsakane
,,
1850000,,Essexwold
,,
1899000,,Farrarmere
,,
1780000,,Derdepoort
,,
1899000,,Hyde Park
,,
3599000,,Olievenhoutbosch
,,
1400000,,Kirkney
,,
2050000,,Six Fountains Residential Estate
,,
500000,,Bloubosrand
,,
1255000,,Steyn City
,,
380000,,Lotus Gardens
,,
1680000,,Sharon Park
,,
838764,,Linmeyer
,,
1235000,,Fourways Gardens
,,
1275000,,Faerie Glen
,,
28999000,,Lakefield
,,
3995000,,Oriel
,,
1990000,,Vanderbijlpark Central
,,
1040000,,Dalview
,,
1885000,,Vanderbijlpark CE 2
,,
948880,,Hillshaven
,,
7938000,,Heatherdale AH
,,
1899000,,Norwood
,,
1750000,,Senderwood
,,
4950000,,Mamelodi
,,
2250000,,Philip Nel Park
,,
1060000,,Highlands North
,,
0,,Soshanguve East Ext 3
,,
980000,,Helderwyk
,,
2550000,,Actonville
,,
1494995,,Wychwood
,,
4500000,,Morningside
,,
1950000,,Mabopane
,,
680000,,Tenacre AH
,,
2850000,,Six Fountains Residential Estate
,,
1795000,,Hermanstad
,,
1625000,,Soshanguve VV
,,
757500,,Greenstone Hill
,,
380000,,Three Rivers
,,
1989000,,Soshanguve M
,,
2950000,,Waverley
,,
1499000,,Randjesfontein AH
,,
895000,,Brentwood Park
,,
6599000,,North Riding AH
,,
280000,,Vaal Marina
,,
6950000,,Birchleigh North
,,
899000,,Midstream Heights
,,
2400000,,Parkhill Gardens
,,
2999000,,Unitas Park
,,
3225000,,Lotus Gardens
,,
635000,,Lakefield
,,
2100000,,Verresig Country Estate
,,
1170000,,Pollak Park
,,
1080000,,Meyerton Central
,,
1260000,,Van Riebeeck Park
,,
3600000,,Lenasia South
,,
2400000,,Booysens
,,
1250000,,Vanderbijlpark CE 2
,,
14799000,,Rynfield
,,
770000,,Windmill Park
,,
1949000,,Cultura Park
,,
1499000,,Benmore Gardens
,,
1370000,,Bardene
,,
2150000,,Lynnwood Ridge
,,
1299000,,Inanda
,,
4950000,,Glen Eagle Estate
,,
1040000,,Helikonpark
,,
550000,,Cosmo City
,,
1000000,,Soshanguve XX
,,
3850000,,Alberton Central
,,
1100000,,Vaal Marina
,,
2495000,,Jackal Creek Golf Estate
,,
6950000,,Primrose
,,
2100000,,Linden
,,
1300000,,Wingate Park
,,
1549000,,Rooihuiskraal North
,,
410000,,Rens Town
,,
1750000,,Bardene
,,
19850000,,Kensington
,,
1630000,,Glen Marais
,,
1495000,,Lenasia
,,
825000,,Farmall AH
,,
1080000,,Weltevreden Park
,,
495000,,Bedworth Park
,,
1021575,,Blue Saddle Ranches
,,
820000,,Dube
,,
2490000,,Soshanguve South Ext 1
,,
350000,,Dainfern Golf Estate
,,
5800000,,Soshanguve South
,,
3285000,,Eden Park
,,
1850000,,Reigerpark
,,
6999000,,The Orchards
,,
3700000,,Payneville
,,
4899000,,Soshanguve VV
,,
2850000,,Mamelodi East
,,
1042765,,Orange Grove
,,
789300,,Bryanston
,,
5499000,,Kaalfontein
,,
1320000,,Randfontein Central
,,
1299000,,West Park
,,
789000,,Featherbrooke Estate
,,
899000,,Laudium
,,
770000,,Ennerdale
,,
500000,,Heidelberg Central
,,
1699999,,Rensburg
,,
5290000,,Pretoria West
,,
930000,,Kensington
,,
685000,,Silverwoods Country Estate
,,
2950000,,Silver Lakes
,,
1295000,,Florida Hills
,,
1485000,,Aquavista Mountain Estate
,,
8790000,,Parkhurst
,,
1800000,,Sky City
,,
5495000,,Protea Glen
,,
1295000,,Protea Glen
,,
690000,,Olievenhoutbosch
,,
1290000,,The Ridge
,,
1150000,,Blue Hills AH
,,
600000,,Die Wilgers
,,
3990000,,Riversdale
,,
490000,,Fourways
,,
1194000,,Arcon Park
,,
2490000,,Krugersdorp West
,,
750000,,Kilfenora
,,
1390000,,Naturena
,,
2700000,,Windmill Park
,,
5200000,,Vanderbijlpark SE 4
,,
1250000,,Kensington
,,
5400000,,Westonaria
,,
1350000,,Sebokeng Zone 20
,,
1375000,,Wannenburghoogte
,,
22500000,,Brooklands Lifestyle Estate
,,
1300000,,Leopard's Rest Security Estate
,,
2800000,,Lynnwood Glen
,,
2499000,,Blue Valley Golf Estate
,,
2150000,,Witfield
,,
2850000,,Birch Acres
,,
1850000,,Mountain View
,,
770000,,Naturena
,,
815560,,Mackenzie Park
,,
951965,,Norkem Park
,,
1950000,,Protea Glen
,,
5642000,,Andeon
,,
665000,,Edenvale Central
,,
1665000,,Lenasia South
,,
250000,,Primrose
,,
1595000,,Heuwelsig Estate
,,
2350000,,Parkrand
,,
750000,,Serengeti Lifestyle Estate
,,
890000,,South Hills
,,
1789000,,Protea Glen
,,
745000,,Alliance
,,
856000,,Lambton
,,
3800000,,Mabopane
,,
790000,,Chiawelo
,,
4370000,,Soshanguve BB
,,
1495000,,North Riding
,,
990000,,Greenhills
,,
1750000,,Cresta
,,
2199000,,Flora Gardens
,,
1800000,,The Orchards
,,
2990000,,Doornpoort
,,
1699000,,Midstream Heights
,,
1950000,,Copperleaf Estate
,,
699000,,Honeydew Manor
,,
540000,,Savannah Country Estate
,,
795000,,Sinoville
,,
1699000,,Vorna Valley
,,
2700000,,Ennerdale
,,
650000,,Riverlea
,,
980000,,Randpark Ridge
,,
5500000,,Albertsdal
,,
731000,,Bedfordview
,,
3795000,,New Modder
,,
1850000,,Dainfern
,,
1150000,,Monument Park
,,
1856000,,Helderwyk
,,
649000,,Bryanston
,,
295000,,Berario
,,
660000,,Lorentzville
,,
841337,,Nigel Central
,,
8450000,,Edenburg
,,
2390000,,Vanderbijlpark CE 4
,,
2000000,,Wonderboom
,,
1695000,,Vereeniging Central
,,
570000,,Chloorkop
,,
1195000,,Featherbrooke Estate
,,
1300000,,Amberfield Manor
,,
860000,,Serengeti Lifestyle Estate
,,
900000,,Farrarmere
,,
4400000,,Leondale
,,
2070000,,Boksburg South
,,
1387000,,Lonehill
,,
3295000,,Three Rivers Proper
,,
15000000,,Westonaria
,,
748000,,Glen Austin AH
,,
1480000,,Cornwall Hill
,,
1500000,,Garsfontein
,,
5300000,,Bedfordview
,,
770000,,Mulbarton
,,
1593000,,Wolmer
,,
6160000,,Blairgowrie
,,
639000,,Kensington
,,
14999000,,Windmill Park
,,
873000,,Daveyton
,,
3300000,,Boardwalk Meander
,,
1890000,,Lakeside
,,
2970000,,Dobsonville Ext 2
,,
880000,,Garsfontein
,,
2900000,,Ferndale
,,
1550000,,Kosmosdal
,,
1950000,,Dalpark Ext 1
,,
2995000,,Northcliff
,,
1450000,,Irene
,,
3750000,,Eagle Canyon Golf Estate
,,
3500000,,Centurion Golf Estate
,,
3495000,,Orchards
,,
1880000,,Soshanguve South Ext 13
,,
900000,,Norwood
,,
1600000,,Glenhazel
,,
1400000,,Randpark Ridge
,,
1900000,,Observatory
,,
1690000,,Olievenhoutbosch
,,
550000,,Pretoria Gardens
,,
1799000,,Bedworth Park
,,
882222,,Pretoria North
,,
0,,Soshanguve BB
,,
4300000,,Bordeaux
,,
1600000,,Faerie Glen
,,
3490000,,Zandspruit
,,
2160000,,Meyersdal
,,
1050000,,Soshanguve W
,,
750000,,Wonderboom
,,
760000,,Sandringham
,,
1090000,,Meyersdal
,,
5075000,,Bedfordview
,,
3995000,,Windmill Park
,,
1795000,,Ashlea Gardens
,,
1027000,,Albertsdal
,,
3785000,,Mapetla
,,
6200000,,Ga-rankuwa Unit 9
,,
699000,,Glen Marais
,,
2985000,,Glen Erasmia
,,
16000000,,Bedfordview
,,
1280000,,Helderkruin
,,
1195000,,Amandasig
,,
1350000,,Noordhang
,,
1600000,,Benoni Central
,,
14999000,,Ennerdale
,,
750000,,Nieuw Muckleneuk
,,
625000,,Kensington
,,
5749000,,Heatherview
,,
1499999,,Ebotse Golf Estate
,,
4225000,,Esther Park
,,
1585000,,St Andrews
,,
1450000,,Broadacres
,,
1900000,,Witkoppie Ridge
,,
1699000,,Gallo Manor
,,
1850000,,Inanda
,,
4300000,,Brakpan North
,,
2900000,,Orchards
,,
1295000,,Linmeyer
,,
7250000,,Waterfall Country Estate
,,
1495000,,Peacehaven
,,
1590000,,Bester
,,
998000,,Midstream Ridge Estate
,,
4849000,,Vandia Grove
,,
2700000,,Mulbarton
,,
4340000,,Noordheuwel
,,
1399000,,Mondeor
,,
976000,,Valhalla
,,
710000,,Sandhurst
,,
755000,,Waterkloof
,,
9250000,,President Park
,,
949500,,Primrose
,,
1995000,,Soshanguve South Ext 13
,,
850000,,Mondeor
,,
760000,,Soshanguve East
,,
300000,,Bram Fischerville
,,
1595000,,Atteridgeville
,,
720000,,Melville
,,
