price,area,location
1380000,0,Montana Tuine
,0,
658000,0,Lenasia South
,0,
14900000,0,Esther Park
,0,
7999999,0,Selcourt
,0,
649999,0,Suiderberg
,0,
1599000,0,North Riding
,0,
1380000,0,Boardwalk Villas
,0,
2000000,0,Brackendowns
,0,
535000,0,Doornpoort
,0,
6500000,0,Equestria
,0,
2900000,0,Minnebron
,0,
6900000,0,Lenasia Ext 5
,0,
4750000,0,Boksburg Central
,0,
2180000,0,Bassonia Estate
,0,
1999000,0,Westdene
,0,
3600000,0,Bonaero Park
,0,
2290000,0,Moreleta Park
,0,
751000,0,Honingneskrans AH
,0,
3600000,0,Bedfordview
,0,
1500000,0,Tsakane
,0,
858990,0,East Town
,0,
6899995,0,Equestria
,0,
1055000,0,Soshanguve WW
,0,
6800000,0,Mohlakeng
,0,
950000,0,Anzac
,0,
2695000,0,Windmill Park
,0,
1650000,0,Montana
,0,
1750000,0,Rangeview
,0,
4500000,0,Menlo Park
,0,
2990000,0,Greenhills
,0,
6500000,0,Benoni Central
,0,
11000000,0,Lanseria
,0,
765000,0,Mountain View
,0,
11500000,0,Mabopane  Unit A
,0,
965000,0,Comet
,0,
1900000,0,Bellevue East
,0,
2799999,0,Theresapark
,0,
1475000,0,Soshanguve East Ext 4
,0,
9500000,0,Welgedag
,0,
1060000,0,Winchester Hills
,0,
800000,0,Kirkney
,0,
750000,0,Brackendowns
,0,
3190000,0,Wonderboom AH
,0,
1695000,0,The Retreat
,0,
985000,0,Three Rivers
,0,
6750000,0,Soshanguve South Ext 2
,0,
1995000,0,Culemborg Park
,0,
2485000,0,Verwoerdpark
,0,
520000,0,Willow Acres
,0,
1298000,0,North Riding AH
,0,
4280000,0,Vaal Marina
,0,
1054823,0,Garsfontein
,0,
750000,0,Henley On Klip
,0,
650000,0,Fochville
,0,
2250000,0,Kookrus
,0,
8200000,0,Florentia
,0,
4930000,0,Bertrams
,0,
1240000,0,Helderwyk
,0,
1599999,0,West Park
,0,
4600000,0,Laudium
,0,
4595000,0,Birchleigh
,0,
1000000,0,Bronberrick
,0,
5999000,0,Daveyton
,0,
2585000,0,Woodlands Lifestyle Estate
,0,
1883000,0,Carlswald North Estate
,0,
3900000,0,Soshanguve S
,0,
850000,0,Parktown North
,0,
1199000,0,Rensburg
,0,
2680000,0,Vaal Marina
,0,
990000,0,Midstream Ridge Estate
,0,
879950,0,Sebokeng Central
,0,
5495000,0,Primrose Hill
,0,
5850000,0,West Park
,0,
860000,0,Dreamlands
,0,
499000,0,Danville
,0,
1580000,0,Davidsonville
,0,
2299900,0,Douglasdale
,0,
799000,0,Homes Haven
,0,
3550000,0,Nieuw Muckleneuk
,0,
619000,0,Six Fountains Residential Estate
,0,
1000000,0,Klippoortje
,0,
1196000,0,Libradene
,0,
1275000,0,Soshanguve South Ext 8
,0,
649000,0,Fochville
,0,
1450000,0,Melrose
,0,
4495000,0,Greenstone Hill
,0,
5250000,0,Kaalfontein
,0,
5899999,0,Azaadville Gardens
,0,
1984495,0,Boksburg Central
,0,
700000,0,Strubensvallei
,0,
837100,0,Primrose
,0,
739000,0,Clayville
,0,
4150000,0,Kookrus
,0,
450000,0,Soshanguve XX
,0,
1950000,0,Atholl
,0,
1150000,0,Soshanguve East Ext 5
,0,
890000,0,Noordheuwel
,0,
3950000,0,Cosmo City
,0,
6950000,0,Sinoville
,0,
2095000,0,Fairway
,0,
4999000,0,Vanderbijlpark CE 4
,0,
1350000,0,Greenside
,0,
2440000,0,Kya Sands
,0,
5290000,0,Sonland Park
,0,
750000,0,Morningside Ext 40
,0,
3200000,0,Highveld
,0,
890000,0,Presidents Dam
,0,
749000,0,La Como Lifestyle Estate
,0,
3050000,0,Groblerpark
,0,
2950000,0,Khyber Rock
,0,
1380000,0,Hennops River
,0,
500000,0,Fairland
,0,
945000,0,Three Rivers
,0,
10900000,0,Saxonwold
,0,
875000,0,Aspen Hills Nature Estate
,0,
1899000,0,Eye Of Africa Estate
,0,
1350000,0,Olympus AH
,0,
2390000,0,Dainfern
,0,
2500000,0,Crystal Park
,0,
1399000,0,Fourways Gardens
,0,
250000,0,Kwaggasrand
,0,
709000,0,Midstream Estate
,0,
2495000,0,Lonehill
,0,
2590000,0,Norkem Park
,0,
781715,0,Lotus Gardens
,0,
3990000,0,Homes Haven
,0,
860000,0,Ridgeway
,0,
600000,0,Dainfern Golf Estate
,0,
750000,0,Homelake
,0,
1470000,0,Fairleads
,0,
3350000,0,Sharonlea
,0,
1755000,0,Ridgeway
,0,
6800000,0,Vanderbijlpark SE 2
,0,
850000,0,Fourways Gardens
,0,
970000,0,East Lynne
,0,
1380000,0,Palm Ridge
,0,
11499000,0,Quellerina
,0,
4055000,0,South Kensington
,0,
1280000,0,Bramley
,0,
2800000,0,Laudium Ext 2
,0,
8500000,0,Midstream Heights
,0,
2390000,0,Comet
,0,
1379000,0,Vanderbijlpark CW 6
,0,
6000000,0,Midstream Ridge Estate
,0,
750000,0,Halfway House
,0,
5495000,0,Delville
,0,
960000,0,Palm Ridge
,0,
700000,0,Kempton Park Central
,0,
899000,0,Soshanguve XX
,0,
3200000,0,Fourways
,0,
1549000,0,Montana
,0,
2100000,0,Primrose
,0,
1190000,0,Glen Marais
,0,
1925000,0,Rant En Dal
,0,
1590000,0,Bordeaux
,0,
21950000,0,Dalview
,0,
510000,0,Carletonville Central
,0,
5395000,0,Springs Central
,0,
651000,0,Mohlakeng
,0,
5500000,0,Parkwood
,0,
680000,0,Reigerpark
,0,
1350000,0,Mohlakeng
,0,
1380000,0,Highway Gardens
,0,
2200000,0,Kensington
,0,
870000,0,Erasmia
,0,
485000,0,Orange Farm
,0,
4850000,0,Dinwiddie
,0,
2300000,0,Northmead
,0,
2480000,0,Greenhills
,0,
520000,0,Boskruin
,0,
1260000,0,Radiokop
,0,
1800000,0,Bardene
,0,
3870000,0,Meyerspark
,0,
1010000,0,Lenasia South
,0,
7320000,0,Fourways
,0,
1095000,0,Maroeladal
,0,
700000,0,Bramley
,0,
3200000,0,Eldorado Park
,0,
1399000,0,Rynsoord
,0,
4495000,0,Rensburg
,0,
2599000,0,Vaal Marina
,0,
3900000,0,Eastleigh Ridge
,0,
1890000,0,Faerie Glen
,0,
15900000,0,Dainfern Valley Estate
,0,
699000,0,Maroeladal
,0,
660000,0,Kyalami Estate
,0,
1400000,0,Rondebult
,0,
3995000,0,Rayton
,0,
2950000,0,Bronkhorstspruit Central
,0,
2150000,0,Albertsdal
,0,
950000,0,Chrisville
,0,
720000,0,Rooihuiskraal North
,0,
600000,0,Hartzenbergfontein
,0,
460000,0,Chantelle
,0,
2799000,0,La Como Lifestyle Estate
,0,
3095000,0,Wierda Park
,0,
380000,0,Randpoort
,0,
2600000,0,The Hills Game Reserve Estate
,0,
2890000,0,Meadowlands East
,0,
815560,0,Vanderbijlpark SW 1
,0,
1650000,0,Glen Marais
,0,
750000,0,Ferndale
,0,
5990000,0,The Hills Game Reserve Estate
,0,
3750000,0,Allen Grove
,0,
820000,0,Glen Marais
,0,
2799000,0,Clearwater Estate
,0,
805000,0,Hazelwood
,0,
2300000,0,Horison Park
,0,
2650000,0,Primrose
,0,
7800000,0,Crystal Park
,0,
895000,0,Clayville
,0,
2500000,0,Andeon AH
,0,
640000,0,Vosloorus
,0,
6400000,0,Hyde Park
,0,
350000,0,Eikenhof
,0,
975000,0,Constantia Kloof
,0,
1565000,0,Montana
,0,
2999000,0,Cosmo City
,0,
930000,0,Leopard's Rest Security Estate
,0,
2950000,0,Pollak Park
,0,
2550000,0,Norkem Park
,0,
2550000,0,Sable Hills
,0,
2350000,0,Fourways
,0,
2300000,0,Silver Stream Estate
,0,
2600000,0,Raslouw Glen
,0,
1080000,0,Croydon
,0,
1300000,0,Meyersdal
,0,
8000000,0,Parkhurst
,0,
0,0,Northmead
,0,
1800000,0,Tokoza Ext 2
,0,
1385000,0,Roodepoort West
,0,
1250000,0,Leopard's Rest Security Estate
,0,
2400000,0,Carletonville Central
,0,
1995000,0,Fourways
,0,
2525000,0,Elma Park
,0,
1899000,0,Boardwalk Meander
,0,
649000,0,Horison
,0,
3350000,0,Klipspruit West
,0,
6300000,0,Eldoraigne
,0,
1595000,0,Greenhills
,0,
2555000,0,Lanseria
,0,
800000,0,Westergloor
,0,
1917000,0,Powerville
,0,
799990,0,Zola
,0,
2250000,0,Strubensvallei
,0,
3499000,0,Kenleaf
,0,
2500000,0,Thornhill Estate
,0,
885020,0,Forest Hill
,0,
1185000,0,Lotus Gardens
,0,
1250000,0,Reuven
,0,
1355000,0,Montana
,0,
3710000,0,Arcon Park
,0,
3500000,0,Boskruin
,0,
749900,0,Alberton North
,0,
819000,0,Erasmuskloof
,0,
1100000,0,Garsfontein
,0,
800000,0,Randpark Ridge
,0,
1400000,0,Esther Park
,0,
861000,0,Heatherdale AH
,0,
1225000,0,Fourways
,0,
890000,0,Sharon Park
,0,
3295000,0,Protea Glen
,0,
1950000,0,Brakpan North
,0,
2575000,0,Hurlingham
,0,
679000,0,Bryanston
,0,
1050000,0,Illovo
,0,
2680000,0,Rynfield
,0,
950000,0,Bryanston
,0,
2916000,0,Vanderbijlpark CE7
,0,
340000,0,Greenhills
,0,
500000,0,Kookrus
,0,
2799000,0,Riamar Park
,0,
5699000,0,Lakefield
,0,
990000,0,Parkdene
,0,
270000,0,Alberton Central
,0,
1349000,0,Soshanguve South
,0,
781715,0,Lenasia South
,0,
950000,0,Johannesburg Central
,0,
764000,0,Doornpoort
,0,
1695000,0,Inanda
,0,
450000,0,Senaoane
,0,
3295000,0,Wonderboom South
,0,
1720000,0,Laudium
,0,
650000,0,Dorandia
,0,
1630000,0,Clarina
,0,
1170000,0,Vaal Marina
,0,
872000,0,Wychwood
,0,
2800000,0,Glen Austin AH
,0,
2895000,0,Brooklyn
,0,
2750000,0,Vanderbijlpark CE 4
,0,
1589000,0,Alberante
,0,
790000,0,Albertsdal
,0,
779000,0,Sky City
,0,
649000,0,Dorandia
,0,
1750000,0,Chancliff AH
,0,
2999999,0,Silver Lakes Golf Estate
,0,
970000,0,Marlbank
,0,
1790000,0,Protea Glen
,0,
649000,0,Bloubosrand
,0,
230000,0,Meyersdal
,0,
900000,0,Steyn City
,0,
1695000,0,West Park
,0,
2750000,0,Fishers Hill
,0,
900000,0,Eye Of Africa Estate
,0,
1102175,0,Soshanguve B
,0,
1100000,0,Pebble Rock Golf Village
,0,
650000,0,Alliance
,0,
1600000,0,Lonehill
,0,
1390000,0,Shores of Loch Vaal
,0,
600000,0,Gezina
,0,
2688231,0,Die Hoewes
,0,
3250000,0,Sky City
,0,
4500000,0,The Wilds
,0,
4250000,0,Waterfall Country Estate
,0,
1920000,0,Wilro Park
,0,
2050000,0,Homestead
,0,
850000,0,Gerdview
,0,
750000,0,Vaal Marina
,0,
8300000,0,Blue Hills
,0,
1495000,0,Eye Of Africa Estate
,0,
850000,0,Rens Town
,0,
820000,0,Mindalore
,0,
2250000,0,Bramley
,0,
2450000,0,Fleurhof
,0,
739000,0,Alberton North
,0,
1480000,0,Carlswald Estate
,0,
675500,0,Alberante
,0,
3200000,0,Soshanguve L
,0,
750000,0,Mooilande
,0,
3900000,0,Soshanguve X
,0,
8000000,0,Soshanguve GG
,0,
899000,0,Eersterust
,0,
540000,0,Dalview
,0,
999000,0,Bezuidenhout Valley
,0,
2950000,0,Wonderboom
,0,
1650000,0,Sunward Park
,0,
3395000,0,Rynfield
,0,
600000,0,Parkhurst
,0,
3150000,0,Bryanston
,0,
1380000,0,Waldrift
,0,
1899999,0,The Orchards
,0,
580000,0,Welgedacht
,0,
3250000,0,Edleen
,0,
3639750,0,Impala Park
,0,
1100000,0,Proclamation Hill
,0,
3250000,0,The Orchards
,0,
4250000,0,Waterkloof
,0,
2100000,0,Wilgeheuwel
,0,
1499000,0,Soshanguve XX
,0,
6200000,0,Selcourt
,0,
15000000,0,Theresapark
,0,
5900000,0,Roodepoort Central
,0,
960000,0,Waldrift
,0,
2360000,0,Illiondale
,0,
2595000,0,Florauna
,0,
13000000,0,Discovery
,0,
860000,0,Vaal Marina
,0,
3980000,0,Weltevreden Park
,0,
1304000,0,Cosmo City
,0,
7400000,0,Strathavon
,0,
1399000,0,Valley View Estate
,0,
545000,0,Three Rivers Proper
,0,
775000,0,Mamelodi
,0,
1080000,0,Lakefield
,0,
9495000,0,Menlo Park
,0,
570000,0,Rose Acres Estate
,0,
3300000,0,Constantia Kloof
,0,
1350000,0,Windmill Park
,0,
2100000,0,Klerksoord
,0,
2899000,0,Meyersdal
,0,
1890000,0,Soshanguve WW
,0,
675000,0,Glen Marais
,0,
3480000,0,Kookrus
,0,
2190000,0,Magalieskruin
,0,
1410000,0,Waterkloof Ridge
,0,
2000000,0,Buffelsdrift AH
,0,
580000,0,La Como Lifestyle Estate
,0,
679950,0,Cruywagen Park
,0,
2650000,0,Waterfall Country Estate
,0,
2400000,0,Vanderbijlpark CE 4
,0,
1300000,0,Lynnwood Glen
,0,
255000,0,Six Fountains Residential Estate
,0,
2599000,0,Troyeville
,0,
2490000,0,Lenasia
,0,
3995000,0,Morehill
,0,
270000,0,Brenthurst
,0,
2495000,0,Eloffsdal
,0,
2100000,0,Craigavon
,0,
600000,0,Andeon
,0,
860000,0,Doornkloof
,0,
550000,0,Kya Sands
,0,
1600000,0,Teanong
,0,
1495000,0,Savannah Country Estate
,0,
3700000,0,Ironsyde
,0,
1099000,0,Chartwell
,0,
2340000,0,Farrarmere
,0,
2750000,0,Northcliff
,0,
3900000,0,Visagie Park
,0,
2380000,0,Vaal Marina
,0,
1875000,0,Siluma View
,0,
5900000,0,Buccleuch
,0,
1850000,0,Centurion Golf Estate
,0,
1350000,0,Ennerdale
,0,
2399000,0,Van Dyk Park
,0,
650000,0,Morning Hill
,0,
10500000,0,Little Falls
,0,
1090000,0,Laudium
,0,
2150000,0,Unitas Park
,0,
799000,0,Homer
,0,
1795000,0,Bedfordview
,0,
806470,0,Soshanguve L
,0,
1520000,0,Homes Haven
,0,
725000,0,Mnandi
,0,
1179000,0,Primrose East
,0,
620000,0,Soshanguve H
,0,
2650000,0,Waterkloof
,0,
1119999,0,Meadowlands West
,0,
599995,0,Sky City
,0,
1475000,0,Bedfordview
,0,
3199000,0,Three Rivers
,0,
850000,0,Jukskei Park
,0,
449000,0,Fleurhof
,0,
1490000,0,Fontainebleau
,0,
795000,0,Heatherview
,0,
3300000,0,Menlo Park
,0,
882222,0,Pretoria West
,0,
1750000,0,Klippoortje
,0,
744000,0,Naledi
,0,
680000,0,Wilro Park
,0,
2100000,0,Glenanda
,0,
1350000,0,Naturena
,0,
1290000,0,Ninapark
,0,
1190000,0,Lyttelton Manor
,0,
2600000,0,St Andrews
,0,
950000,0,Blue Valley Golf Estate
,0,
4500000,0,Zonkezizwe
,0,
951600,0,Theresapark
,0,
640000,0,Montana
,0,
8950000,0,Kookrus
,0,
2990000,0,Birchleigh
,0,
470000,0,Die Wilgers
,0,
8150000,0,Hazelwood
,0,
1800000,0,Ga-rankuwa Unit 9
,0,
945000,0,Mondeor
,0,
1399000,0,Ruimsig
,0,
2060000,0,Featherbrooke Estate
,0,
1700000,0,Ravensklip
,0,
3440000,0,Phomolong
,0,
570000,0,Linksfield North
,0,
5300000,0,Hyde Park
,0,
649000,0,The Reeds
,0,
3800000,0,Wapadrand
,0,
1650000,0,Klopperpark
,0,
1200000,0,Horizon View
,0,
850000,0,Ruimsig
,0,
418000,0,Willow Acres Ext 11
,0,
1711713,0,Bonaero Park
,0,
1711713,0,Bedfordview
,0,
995000,0,Witpoortjie
,0,
1740000,0,Fairland
,0,
1199000,0,Birchleigh
,0,
2595000,0,Paul Krugersoord
,0,
948000,0,South Crest
,0,
1899000,0,Mabopane  Unit S
,0,
580000,0,Willow Park Manor
,0,
535000,0,Sharon Park
,0,
580000,0,Thatch Hill Estate
,0,
895000,0,Mooikloof Equestrian Estate
,0,
930000,0,Greenside
,0,
1600000,0,Waterkloof Heights
,0,
480000,0,The Hills Game Reserve Estate
,0,
2800000,0,Vanderbijlpark CE 2
,0,
2850000,0,Mayville
,0,
1699999,0,Moreleta Park
,0,
790000,0,Doornpoort
,0,
249000,0,Sebokeng Zone 12
,0,
550000,0,Midstream Meadows
,0,
8100000,0,Brooklyn
,0,
1795000,0,Parktown North
,0,
2700000,0,Fochville
,0,
1350000,0,Soshanguve HH
,0,
2999000,0,Waterkloof Glen
,0,
2695000,0,Bryanston
,0,
870000,0,Silver Lakes Golf Estate
,0,
7800000,0,Mooikloof Ridge
,0,
699000,0,Eldo View
,0,
1950000,0,Norkem Park
,0,
640000,0,Lenasia South
,0,
1250000,0,Newlands
,0,
2677275,0,Tsakane
,0,
478000,0,Etwatwa
,0,
1790000,0,East Lynne
,0,
8500000,0,Moffat View
,0,
1350000,0,Silverton
,0,
280000,0,Silver Lakes
,0,
3250000,0,Green Acres Estate
,0,
1750000,0,Selcourt
,0,
950000,0,Vosloorus Ext 16
,0,
5950000,0,Ferndale
,0,
11950000,0,Stone Ridge
,0,
819000,0,Farrarmere
,0,
2895000,0,Anzac
,0,
990000,0,Lasiandra
,0,
2350000,0,Vanderbijlpark SE 7
,0,
4500000,0,Eldo View
,0,
2270000,0,Powerville
,0,
6900000,0,Sonland Park
,0,
1400000,0,Lyttelton Manor
,0,
5750000,0,Rietvlei View Country Estates
,0,
6195500,0,Mondeor
,0,
890000,0,Daveyton
,0,
4700000,0,Eagle Canyon Golf Estate
,0,
1769999,0,Golf Park
,0,
640000,0,Malanshof
,0,
3400000,0,Brackenhurst
,0,
2450000,0,Devland
,0,
999000,0,Sunnyridge
,0,
1200000,0,Sharon Park
,0,
675000,0,Mindalore
,0,
2900000,0,Garsfontein
,0,
2499000,0,Edenvale Central
,0,
5100000,0,Geduld Ext 1
,0,
3650000,0,Magaliessig
,0,
1240000,0,Bedfordview
,0,
1595000,0,Olievenhoutbosch
,0,
685000,0,Strubenvale
,0,
599000,0,Laudium
,0,
1900000,0,Beyers Park
,0,
3999999,0,Mohlakeng
,0,
1030000,0,Featherwood Retirement Estate
,0,
750000,0,Rynfield
,0,
1800000,0,Soshanguve XX
,0,
870000,0,Persida
,0,
2350000,0,Valhalla
,0,
4490000,0,Fourways Gardens
,0,
3500000,0,Tembisa Central
,0,
960000,0,Dowerglen
,0,
4500000,0,Riviera
,0,
922320,0,Soshanguve M
,0,
3590000,0,Kirkney
,0,
905450,0,Tsakane Ext 8
,0,
1620000,0,Mayfair West
,0,
700000,0,Sebokeng Zone 10
,0,
990000,0,Moreleta Park
,0,
1250000,0,Mohlakeng
,0,
967000,0,Sonneglans
,0,
480000,0,Pinehaven
,0,
1280000,0,Mahube Valley
,0,
3900000,0,Protea Glen
,0,
868000,0,Blue Valley Golf Estate
,0,
774800,0,Erasmus
,0,
7000000,0,Hughes
,0,
1900000,0,Waterkloof Ridge
,0,
630000,0,Soshanguve FF
,0,
3550000,0,Fairland
,0,
2290000,0,Vanderbijlpark CE 5
,0,
1850000,0,Savannah Country Estate
,0,
710000,0,Birch Acres
,0,
2295000,0,Bophelong
,0,
4569000,0,Parktown North
,0,
13649999,0,Elspark
,0,
1630000,0,Bredell
,0,
1496500,0,Welverdiend
,0,
1999000,0,Dawn Park
,0,
2980000,0,Brackendowns
,0,
1265000,0,Richmond
,0,
398000,0,The Reeds
,0,
1090000,0,Kyalami Estate
,0,
2995000,0,Summerset
,0,
595000,0,Rosslyn
,0,
1200000,0,Savanna City
,0,
2453850,0,Three Rivers
,0,
3950000,0,Bromhof
,0,
4600000,0,Vanderbijlpark CW 4
,0,
1054823,0,Ohenimuri
,0,
1749500,0,Heidelberg Central
,0,
1570000,0,Noldick
,0,
699000,0,Duncanville
,0,
435000,0,Parkrand
,0,
875000,0,Sky City
,0,
1900000,0,Three Rivers East
,0,
885250,0,Beverley
,0,
1399000,0,Florida Glen
,0,
1350000,0,Roseville
,0,
1900000,0,Stretford
,0,
670000,0,Irene Proper Security Estate
,0,
1965000,0,Sunnyside
,0,
1650000,0,Springs Central
,0,
2300000,0,Newclare
,0,
1500000,0,Kosmosdal
,0,
418000,0,Lakefield
,0,
705000,0,Geluksdal
,0,
999000,0,Mooikloof Ridge
,0,
3700000,0,Bonaero Park
,0,
3700000,0,Bedfordview
,0,
995000,0,Craigavon
,0,
550000,0,Toekomsrus
,0,
3495000,0,Ga-rankuwa Unit 8
,0,
1345000,0,Woodhill Golf Estate
,0,
3500000,0,Parktown
,0,
1636150,0,Zambezi Country Estate
,0,
1399999,0,Venterspos
,0,
6450000,0,Eagle Canyon Golf Estate
,0,
700000,0,Soshanguve F
,0,
760000,0,Dobsonville
,0,
550000,0,Westbury
,0,
1100000,0,Salfin
,0,
520000,0,Westdene
,0,
550000,0,Pretoria North
,0,
3700000,0,Alveda
,0,
1395000,0,Northcliff
,0,
2395000,0,Vaaloewer
,0,
1310000,0,Kirkney
,0,
780000,0,Soshanguve G
,0,
700000,0,Menlo Park
,0,
599999,0,Aston Manor
,0,
2200000,0,Mooikloof Equestrian Estate
,0,
2190000,0,Fochville
,0,
2295000,0,Morganridge
,0,
1650000,0,Honeydew Ridge
,0,
3999000,0,Valhalla
,0,
3985000,0,Kyalami
,0,
1295000,0,Ebotse Golf Estate
,0,
2975000,0,Protea Glen
,0,
5950000,0,Vaal Marina
,0,
699000,0,Rietfontein
,0,
2500000,0,Kya Sands
,0,
4950000,0,Hazeldene
,0,
1100000,0,Quellerina
,0,
1850000,0,Van Riebeeck Park
,0,
1850000,0,Ferryvale
,0,
1520000,0,Lynnwood Manor
,0,
800000,0,Parktown North
,0,
1649990,0,Lotus Gardens
,0,
1550000,0,Olympus AH
,0,
7950000,0,Laudium
,0,
650000,0,Laversburg
,0,
1400000,0,Sylviavale
,0,
2400000,0,Zwartkop
,0,
1050000,0,Florida Park
,0,
1390000,0,Bloubosrand
,0,
36950000,0,Orange Farm
,0,
3325000,0,Olievenhoutbosch
,0,
1364125,0,Benoni West
,0,
4500000,0,Benoni AH
,0,
2275000,0,Norwood
,0,
815560,0,Fochville
,0,
1780000,0,Broadacres
,0,
5650000,0,Cresslawn
,0,
1330000,0,Zakariyya Park
,0,
1300000,0,Soshanguve SS
,0,
5500000,0,North Riding AH
,0,
792000,0,Riversdale
,0,
2805000,0,Homelake
,0,
1185000,0,Randgate
,0,
3950000,0,Strubenvale
,0,
160000,0,Rispark
,0,
649000,0,Glen Eagle Estate
,0,
1595000,0,Birchleigh
,0,
2150000,0,Noordheuwel
,0,
1680000,0,Amandasig
,0,
11500000,0,Brakpan North
,0,
1595000,0,North Riding AH
,0,
907952,0,Parktown North
,0,
3750000,0,East Geduld
,0,
5425000,0,Hammanskraal
,0,
870000,0,Norwood
,0,
819000,0,Raslouw AH
,0,
4350000,0,Beaulieu
,0,
2750000,0,Northwold
,0,
4295000,0,Lenasia South
,0,
1450000,0,Lonehill
,0,
2750000,0,Wildtuin Park
,0,
950000,0,Gardenvale AH
,0,
1550000,0,Mohlakeng
,0,
1740000,0,Heuweloord
,0,
15000000,0,Protea Glen
,0,
10500000,0,Krugersdorp Central
,0,
2100000,0,Six Fountains Residential Estate
,0,
950000,0,Mountain View
,0,
1399000,0,Drieziek
,0,
15999000,0,Glenanda
,0,
320000,0,Daggafontein
,0,
780000,0,Magalieskruin
,0,
1495000,0,Morningside
,0,
1263375,0,Vanderbijlpark CW
,0,
1499000,0,Verwoerdpark
,0,
750000,0,Centurion Golf Estate
,0,
850000,0,Drieziek
,0,
980000,0,Jordaan Park
,0,
675000,0,Albertskroon
,0,
7450000,0,Protea Glen
,0,
11500000,0,Vosloorus Ext 2
,0,
1100000,0,Magalieskruin
,0,
3850000,0,Westonaria
,0,
3400000,0,Waterfall Country Village
,0,
2899000,0,Waterkloof
,0,
1775000,0,Blue Saddle Ranches
,0,
6450000,0,Monument Park
,0,
849000,0,Birch Acres
,0,
4670000,0,Unitas Park
,0,
850000,0,Edenburg
,0,
6900000,0,Mofolo North
,0,
10360000,0,Lenasia South
,0,
2850000,0,Tedstoneville
,0,
2300000,0,Jan Niemand Park
,0,
806470,0,Annlin
,0,
619000,0,Vaal Marina
,0,
2199999,0,Parkmore
,0,
7900000,0,Bronkhorstbaai
,0,
600000,0,Soshanguve East Ext 4
,0,
2390000,0,Soshanguve GG
,0,
4499000,0,Century Manor Estate
,0,
2195000,0,Oakdene
,0,
2498000,0,Birchleigh
,0,
1650000,0,Fourways
,0,
850000,0,Blue Hills AH
,0,
820000,0,Fourways
,0,
350000,0,Doornfontein
,0,
430000,0,Blue Hills
,0,
999999,0,Westdene
,0,
730000,0,Windmill Park
,0,
449000,0,Lenasia Ext 2
,0,
1150000,0,Moreleta Park
,0,
900000,0,Montana
,0,
1040000,0,The Hills Game Reserve Estate
,0,
970000,0,Equestria
,0,
4200000,0,Soshanguve P
,0,
595000,0,Montana
,0,
2399000,0,Eldo Glen
,0,
650000,0,Edenvale Central
,0,
1075000,0,Three Rivers Proper
,0,
2150000,0,Douglasdale
,0,
1695000,0,Andeon
,0,
4300000,0,Palm Ridge
,0,
6565000,0,Erand Gardens
,0,
2950000,0,Randhart
,0,
2400000,0,Florida
,0,
6800000,0,Riverlea
,0,
2295000,0,Wendywood
,0,
2625000,0,The Wilds
,0,
5250000,0,Erasmia
,0,
6898700,0,Barbeque Downs
,0,
1330000,0,Sunnyrock
,0,
1200000,0,Zwavelpoort AH
,0,
2711995,0,Soshanguve XX
,0,
1600000,0,Northmead
,0,
1600000,0,Westonaria Rural
,0,
520000,0,Vanderbijlpark CE 4
,0,
2850000,0,Boltonia
,0,
680000,0,Blairgowrie
,0,
1980000,0,Erasmia
,0,
5650000,0,Van Dyk Park
,0,
1275000,0,Sky City
,0,
860000,0,Centurion Golf Estate
,0,
4950000,0,Carletonville Central
,0,
649000,0,Edenvale Central
,0,
2500000,0,Terenure
,0,
820000,0,Eldorado Park
,0,
1280000,0,Maroeladal
,0,
5699000,0,Kempton Park Ext 2
,0,
4500000,0,Fairleads
,0,
2950000,0,Alewynspoort
,0,
645000,0,Dawnview
,0,
495000,0,Fochville
,0,
1917000,0,Carlswald North Estate
,0,
14500000,0,Glen Austin AH
,0,
2999000,0,Larrendale
,0,
1250000,0,Hurlingham Manor
,0,
1470000,0,Whiteridge
,0,
680000,0,Andeon
,0,
730000,0,Ennerdale
,0,
2830000,0,Midstream Ridge Estate
,0,
1270000,0,Montana
,0,
1080000,0,Arcon Park
,0,
1699000,0,Vaal Marina
,0,
1200000,0,Daveyton
,0,
930000,0,Windmill Park
,0,
2999000,0,Weltevreden Park
,0,
3650000,0,Kempton Park Ext 3
,0,
2799000,0,Kenmare
,0,
850000,0,Soshanguve H
,0,
1850000,0,Glenvista
,0,
3950000,0,Meadowlands East
,0,
0,0,Midstream Heights
,0,
949500,0,Kensington
,0,
850000,0,Monument Park
,0,
1595000,0,Airfield
,0,
1499000,0,Wingate Park
,0,
0,0,Vorna Valley
,0,
750000,0,Kaalfontein
,0,
2450000,0,Towerby
,0,
11500000,0,Germiston Central
,0,
1900000,0,Riversdale
,0,
600000,0,Randpark Ridge
,0,
1250000,0,Windmill Park
,0,
2100000,0,Birch Acres
,0,
18500000,0,Willowbrook
,0,
1893000,0,Weltevreden Park
,0,
679000,0,Lenasia
,0,
1213800,0,Dowerglen Ext 3
,0,
7500000,0,Sharonlea
,0,
950000,0,Lenasia
,0,
2950000,0,Wilro Park
,0,
750000,0,Crowthorne AH
,0,
832000,0,Soshanguve H
,0,
2499000,0,Savannah Country Estate
,0,
3200000,0,Noordheuwel
,0,
19800000,0,Brenthurst
,0,
16990000,0,Mayberry Park
,0,
2999990,0,South Kensington
,0,
2075000,0,Heatherview
,0,
2300000,0,Ga-rankuwa
,0,
1380000,0,Houtkop AH
,0,
17900000,0,Sterrewag
,0,
