Ooster AH,"{'address': 'Ah, Malaysia', 'bbox': {'northeast': [6.391767978668213, 100.3802719116211], 'southwest': [6.297138214111328, 100.26695251464844]}, 'city': 'Ah', 'confidence': 3, 'country': 'Malaysia', 'lat': 6.3422842, 'lng': 100.32398224, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [6.297138214111328, 100.26695251464844, 6.391767978668213, 100.3802719116211], 'name': 'Ah, Malaysia', 'point': {'type': 'Point', 'coordinates': [6.3422842, 100.32398224]}, 'address': {'adminDistrict': 'Kedah', 'adminDistrict2': 'Kubang Pasu District', 'countryRegion': 'Malaysia', 'formattedAddress': 'Ah, Malaysia', 'locality': 'Ah'}, 'confidence': 'Low', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [6.3422842, 100.32398224], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'Kedah', 'status': 'OK'}"
Ophir AH,"{'address': 'Ophir AH, South Africa', 'bbox': {'northeast': [-26.51262092590332, 28.020465850830078], 'southwest': [-26.55348777770996, 27.971771240234375]}, 'city': 'Meyerton', 'confidence': 6, 'country': 'South Africa', 'lat': -26.53305435, 'lng': 27.99611855, 'neighborhood': 'Ophir AH', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.55348777770996, 27.971771240234375, -26.51262092590332, 28.020465850830078], 'name': 'Ophir AH, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.53305435, 27.99611855]}, 'address': {'adminDistrict': 'GT', 'countryRegion': 'South Africa', 'formattedAddress': 'Ophir AH, South Africa', 'locality': 'Meyerton', 'neighborhood': 'Ophir AH'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.53305435, 27.99611855], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Orange Farm,"{'address': 'Orange Farm, South Africa', 'bbox': {'northeast': [-26.433347702026367, 27.886877059936523], 'southwest': [-26.52220916748047, 27.81922721862793]}, 'city': 'Orange Farm', 'confidence': 4, 'country': 'South Africa', 'lat': -26.49224281, 'lng': 27.8771286, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.52220916748047, 27.81922721862793, -26.433347702026367, 27.886877059936523], 'name': 'Orange Farm, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.49224281, 27.8771286]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Orange Farm, South Africa', 'locality': 'Orange Farm'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.49224281, 27.8771286], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Orange Grove,"{'address': 'Orange Grove, TX', 'bbox': {'northeast': [27.96683692932129, -97.92555236816406], 'southwest': [27.94587516784668, -97.95020294189453]}, 'city': 'Orange Grove', 'confidence': 7, 'country': 'United States', 'lat': 27.95540237, 'lng': -97.93862915, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [27.94587516784668, -97.95020294189453, 27.96683692932129, -97.92555236816406], 'name': 'Orange Grove, TX', 'point': {'type': 'Point', 'coordinates': [27.95540237, -97.93862915]}, 'address': {'adminDistrict': 'TX', 'adminDistrict2': 'Jim Wells County', 'countryRegion': 'United States', 'formattedAddress': 'Orange Grove, TX', 'locality': 'Orange Grove'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [27.95540237, -97.93862915], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'TX', 'status': 'OK'}"
Orchards,"{'address': 'Orchards, WA', 'bbox': {'northeast': [45.70833969116211, -122.49576568603516], 'southwest': [45.66730499267578, -122.55284118652344]}, 'city': 'Orchards', 'confidence': 6, 'country': 'United States', 'lat': 45.67750931, 'lng': -122.53158569, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [45.66730499267578, -122.55284118652344, 45.70833969116211, -122.49576568603516], 'name': 'Orchards, WA', 'point': {'type': 'Point', 'coordinates': [45.67750931, -122.53158569]}, 'address': {'adminDistrict': 'WA', 'adminDistrict2': 'Clark County', 'countryRegion': 'United States', 'formattedAddress': 'Orchards, WA', 'locality': 'Orchards'}, 'confidence': 'Medium', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [45.67750931, -122.53158569], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'WA', 'status': 'OK'}"
Oriel,"{'address': 'Oriel, South Africa', 'bbox': {'northeast': [-26.18117904663086, 28.136096954345703], 'southwest': [-26.191078186035156, 28.127336502075195]}, 'city': 'Oriel', 'confidence': 7, 'country': 'South Africa', 'lat': -26.1858902, 'lng': 28.13123322, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.191078186035156, 28.127336502075195, -26.18117904663086, 28.136096954345703], 'name': 'Oriel, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.1858902, 28.13123322]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Oriel, South Africa', 'locality': 'Oriel'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.1858902, 28.13123322], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Orlando,"{'address': 'Orlando, FL', 'bbox': {'northeast': [28.909862518310547, -80.73428344726562], 'southwest': [28.21710205078125, -82.010498046875]}, 'city': 'Orlando', 'confidence': 1, 'country': 'United States', 'lat': 28.53833008, 'lng': -81.37887573, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [28.21710205078125, -82.010498046875, 28.909862518310547, -80.73428344726562], 'name': 'Orlando, FL', 'point': {'type': 'Point', 'coordinates': [28.53833008, -81.37887573]}, 'address': {'adminDistrict': 'FL', 'adminDistrict2': 'Orange County', 'countryRegion': 'United States', 'formattedAddress': 'Orlando, FL', 'locality': 'Orlando'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [28.53833008, -81.37887573], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'FL', 'status': 'OK'}"
Orlando East,"{'address': 'East Orlando, FL', 'bbox': {'northeast': [28.5023193359375, -81.27352142333984], 'southwest': [28.49570083618164, -81.27684020996094]}, 'confidence': 8, 'country': 'United States', 'lat': 28.49866676, 'lng': -81.27500153, 'neighborhood': 'East Orlando', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [28.49570083618164, -81.27684020996094, 28.5023193359375, -81.27352142333984], 'name': 'East Orlando, FL', 'point': {'type': 'Point', 'coordinates': [28.49866676, -81.27500153]}, 'address': {'adminDistrict': 'FL', 'adminDistrict2': 'Orange County', 'countryRegion': 'United States', 'formattedAddress': 'East Orlando, FL', 'neighborhood': 'East Orlando'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [28.49866676, -81.27500153], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'FL', 'status': 'OK'}"
Orlando West,"{'address': 'Orlando West, South Africa', 'bbox': {'northeast': [-26.22231674194336, 27.924631118774414], 'southwest': [-26.242918014526367, 27.901521682739258]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.22880745, 'lng': 27.912714, 'neighborhood': 'Orlando West', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.242918014526367, 27.901521682739258, -26.22231674194336, 27.924631118774414], 'name': 'Orlando West, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.22880745, 27.912714]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Orlando West, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Orlando West'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.22880745, 27.912714], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Ormonde,"{'address': 'Ormonde, NY', 'bbox': {'northeast': [42.95941767972888, -75.85435255695837], 'southwest': [42.95169224458753, -75.86842576335413]}, 'city': 'Cazenovia', 'confidence': 7, 'country': 'United States', 'lat': 42.95555496, 'lng': -75.86138916, 'ok': True, 'quality': 'HistoricalSite', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [42.95169224458753, -75.86842576335413, 42.95941767972888, -75.85435255695837], 'name': 'Ormonde, NY', 'point': {'type': 'Point', 'coordinates': [42.95555496, -75.86138916]}, 'address': {'adminDistrict': 'NY', 'adminDistrict2': 'Madison County', 'countryRegion': 'United States', 'formattedAddress': 'Ormonde, NY', 'locality': 'Cazenovia'}, 'confidence': 'High', 'entityType': 'HistoricalSite', 'geocodePoints': [{'type': 'Point', 'coordinates': [42.95555496, -75.86138916], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'NY', 'status': 'OK'}"
Ormonde View,"{'address': 'Ormonde View, South Africa', 'bbox': {'northeast': [-26.247182846069336, 27.9833984375], 'southwest': [-26.253997802734375, 27.97600555419922]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.24968147, 'lng': 27.97926331, 'neighborhood': 'Ormonde View', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.253997802734375, 27.97600555419922, -26.247182846069336, 27.9833984375], 'name': 'Ormonde View, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.24968147, 27.97926331]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Ormonde View, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Ormonde View'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.24968147, 27.97926331], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Osummit,"{'address': 'Osummit, South Africa', 'bbox': {'northeast': [-26.06822395324707, 27.998411178588867], 'southwest': [-26.07158660888672, 27.994531631469727]}, 'city': 'Johannesburg', 'confidence': 8, 'country': 'South Africa', 'lat': -26.0696373, 'lng': 27.99609375, 'neighborhood': 'Osummit', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.07158660888672, 27.994531631469727, -26.06822395324707, 27.998411178588867], 'name': 'Osummit, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.0696373, 27.99609375]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Osummit, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Osummit'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.0696373, 27.99609375], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Oukraal Estate,"{'address': 'Oukraal, South Africa', 'bbox': {'northeast': [-34.3332535238844, 19.640716469162587], 'southwest': [-34.340978959025755, 19.62824257624757]}, 'city': 'Genadendal', 'confidence': 7, 'country': 'South Africa', 'lat': -34.33711624, 'lng': 19.63447952, 'neighborhood': 'Oukraal', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-34.340978959025755, 19.62824257624757, -34.3332535238844, 19.640716469162587], 'name': 'Oukraal, South Africa', 'point': {'type': 'Point', 'coordinates': [-34.33711624, 19.63447952]}, 'address': {'adminDistrict': 'WC', 'countryRegion': 'South Africa', 'formattedAddress': 'Oukraal, South Africa', 'locality': 'Genadendal', 'neighborhood': 'Oukraal'}, 'confidence': 'Medium', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-34.33711624, 19.63447952], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'WC', 'status': 'OK'}"
Overkruin,"{'address': 'Overkruin, South Africa', 'bbox': {'northeast': [-26.46982765197754, 28.356691360473633], 'southwest': [-26.49290657043457, 28.333370208740234]}, 'city': 'Lesedi', 'confidence': 7, 'country': 'South Africa', 'lat': -26.47920227, 'lng': 28.34498978, 'neighborhood': 'Overkruin', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.49290657043457, 28.333370208740234, -26.46982765197754, 28.356691360473633], 'name': 'Overkruin, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.47920227, 28.34498978]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Sedibeng', 'countryRegion': 'South Africa', 'formattedAddress': 'Overkruin, South Africa', 'locality': 'Lesedi', 'neighborhood': 'Overkruin'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.47920227, 28.34498978], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Paardekraal,"{'address': 'Paardekraal, South Africa', 'bbox': {'northeast': [-26.06283950805664, 27.825777053833008], 'southwest': [-26.092388153076172, 27.798995971679688]}, 'city': 'Mogale City', 'confidence': 7, 'country': 'South Africa', 'lat': -26.07560158, 'lng': 27.81235313, 'neighborhood': 'Paardekraal', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.092388153076172, 27.798995971679688, -26.06283950805664, 27.825777053833008], 'name': 'Paardekraal, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.07560158, 27.81235313]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'West Rand', 'countryRegion': 'South Africa', 'formattedAddress': 'Paardekraal, South Africa', 'locality': 'Mogale City', 'neighborhood': 'Paardekraal'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.07560158, 27.81235313], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Pageview,"{'address': 'Pageview, South Africa', 'bbox': {'northeast': [-26.195600509643555, 28.019527435302734], 'southwest': [-26.20195770263672, 28.01519203186035]}, 'city': 'Johannesburg', 'confidence': 8, 'country': 'South Africa', 'lat': -26.1972847, 'lng': 28.01579285, 'neighborhood': 'Pageview', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.20195770263672, 28.01519203186035, -26.195600509643555, 28.019527435302734], 'name': 'Pageview, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.1972847, 28.01579285]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Pageview, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Pageview'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.1972847, 28.01579285], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Palime,"{'address': 'Palime, South Africa', 'bbox': {'northeast': [-26.338438034057617, 28.164878845214844], 'southwest': [-26.344223022460938, 28.158796310424805]}, 'city': 'Brakpan', 'confidence': 8, 'country': 'South Africa', 'lat': -26.34148216, 'lng': 28.16189003, 'neighborhood': 'Palime', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.344223022460938, 28.158796310424805, -26.338438034057617, 28.164878845214844], 'name': 'Palime, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.34148216, 28.16189003]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Palime, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Palime'}, 'confidence': 'Medium', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.34148216, 28.16189003], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Palm Ridge,"{'address': 'Palm Ridge, South Africa', 'bbox': {'northeast': [-26.38331413269043, 28.153827667236328], 'southwest': [-26.397480010986328, 28.13828468322754]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.38811493, 'lng': 28.14292336, 'neighborhood': 'Palm Ridge', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.397480010986328, 28.13828468322754, -26.38331413269043, 28.153827667236328], 'name': 'Palm Ridge, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.38811493, 28.14292336]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Palm Ridge, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Palm Ridge'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.38811493, 28.14292336], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Palm Springs,"{'address': 'Palm Springs, CA', 'bbox': {'northeast': [33.932186126708984, -116.4428482055664], 'southwest': [33.61272048950195, -116.68486785888672]}, 'city': 'Palm Springs', 'confidence': 1, 'country': 'United States', 'lat': 33.83030319, 'lng': -116.54684448, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [33.61272048950195, -116.68486785888672, 33.932186126708984, -116.4428482055664], 'name': 'Palm Springs, CA', 'point': {'type': 'Point', 'coordinates': [33.83030319, -116.54684448]}, 'address': {'adminDistrict': 'CA', 'adminDistrict2': 'Riverside County', 'countryRegion': 'United States', 'formattedAddress': 'Palm Springs, CA', 'locality': 'Palm Springs'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [33.83030319, -116.54684448], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'CA', 'status': 'OK'}"
Parkhaven,"{'address': 'Parkhaven, CA', 'bbox': {'northeast': [38.11634826660156, -122.59390258789062], 'southwest': [38.1118049621582, -122.59833526611328]}, 'city': 'Novato', 'confidence': 8, 'country': 'United States', 'lat': 38.11402512, 'lng': -122.59628296, 'neighborhood': 'Parkhaven', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [38.1118049621582, -122.59833526611328, 38.11634826660156, -122.59390258789062], 'name': 'Parkhaven, CA', 'point': {'type': 'Point', 'coordinates': [38.11402512, -122.59628296]}, 'address': {'adminDistrict': 'CA', 'adminDistrict2': 'Marin County', 'countryRegion': 'United States', 'formattedAddress': 'Parkhaven, CA', 'locality': 'Novato', 'neighborhood': 'Parkhaven'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [38.11402512, -122.59628296], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'CA', 'status': 'OK'}"
Parkhill Gardens,"{'address': 'Parkhill Gardens, South Africa', 'bbox': {'northeast': [-26.2352294921875, 28.194780349731445], 'southwest': [-26.24228858947754, 28.174955368041992]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.23803902, 'lng': 28.18470383, 'neighborhood': 'Parkhill Gardens', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.24228858947754, 28.174955368041992, -26.2352294921875, 28.194780349731445], 'name': 'Parkhill Gardens, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.23803902, 28.18470383]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Parkhill Gardens, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Parkhill Gardens'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.23803902, 28.18470383], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Parkhurst,"{'address': 'Parkhurst, South Africa', 'bbox': {'northeast': [-26.13051986694336, 28.024852752685547], 'southwest': [-26.14859962463379, 28.01072883605957]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.13837242, 'lng': 28.01779938, 'neighborhood': 'Parkhurst', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.14859962463379, 28.01072883605957, -26.13051986694336, 28.024852752685547], 'name': 'Parkhurst, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.13837242, 28.01779938]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Parkhurst, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Parkhurst'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.13837242, 28.01779938], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Parkmore,"{'address': 'Parkmore, South Africa', 'bbox': {'northeast': [-26.08695411682129, 28.0490665435791], 'southwest': [-26.107179641723633, 28.028474807739258]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.09791183, 'lng': 28.03882027, 'neighborhood': 'Parkmore', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.107179641723633, 28.028474807739258, -26.08695411682129, 28.0490665435791], 'name': 'Parkmore, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.09791183, 28.03882027]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Parkmore, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Parkmore'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.09791183, 28.03882027], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Parkrand,"{'address': 'Parkrand, South Africa', 'bbox': {'northeast': [-26.23575210571289, 28.293787002563477], 'southwest': [-26.251827239990234, 28.258262634277344]}, 'city': 'Boksburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.24701118, 'lng': 28.26716042, 'neighborhood': 'Parkrand', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.251827239990234, 28.258262634277344, -26.23575210571289, 28.293787002563477], 'name': 'Parkrand, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.24701118, 28.26716042]}, 'address': {'adminDistrict': 'GT', 'countryRegion': 'South Africa', 'formattedAddress': 'Parkrand, South Africa', 'locality': 'Boksburg', 'neighborhood': 'Parkrand'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.24701118, 28.26716042], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Parktown,"{'address': 'Parktown, South Africa', 'bbox': {'northeast': [-26.165311813354492, 28.04947853088379], 'southwest': [-26.187652587890625, 28.02057647705078]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.1753006, 'lng': 28.04044342, 'neighborhood': 'Parktown', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.187652587890625, 28.02057647705078, -26.165311813354492, 28.04947853088379], 'name': 'Parktown, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.1753006, 28.04044342]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Parktown, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Parktown'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.1753006, 28.04044342], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
