1300000,Lorraine
685000,Mcubakazi
1150000,Paradise Beach
1500000,Humewood
170000,Oyster Bay
3100000,Kwamagxaki
7610000,De Mist
400000,Kabeljauws
990000,Ginsberg
890000,Breidbach
2685000,Uitenhage Central
2795000,St Francis Links
1140000,Abbotsford
965000,Willowmore
1200000,Paradise Beach
1695000,Sherwood
1450000,St Francis Field
3195000,East London Central
900000,Ben Kamma
1420000,Baysville
180000,Bluewater Bay
2130000,Manor Heights
395000,Lorraine
380000,Wavecrest
780000,St Albans
5999000,Wavecrest
930000,Beacon Bay
795000,Royal Alfred Marina
9900000,Walmer
795000,Kenton On Sea
2295000,West Bank
499000,Stutterheim
1180000,Summerstrand
100000,Port Elizabeth Central
2999000,Kwazakhele
1800000,Paradise Beach
1250000,Fountains Estate
495000,Riversbend
795000,Stutterheim
1695000,Walmer Link
4750000,Cambridge West
3500000,Aliwal North
1800000,Kwanobuhle
5995000,Royalston Residential Estate & Wildlife Reserve
200000,Sunnyridge Ext 3
1100000,Kabeljauws
400000,Mount Croix
1050000,Southridge Park
300000,King Williams Town Central
1200000,East London Rural
2395000,Humewood
1995000,Mountain View
385000,Nahoon
10500000,Barkly East
530000,Bothasrus
1245000,Aston Bay
1995000,Southridge Park
1899000,Kwadwesi
595000,Ferreira Town
950000,Elliot
445000,Rosedale Park
125000,Forest Downs
440000,Bhisho Central
1300000,Nahoon
2195000,West Beach
290000,Lennox Estate
695000,Motherwell Nu 4
390000,Humewood
945000,Pinelands
1900000,Kei Mouth
6600000,Southernwood
1250000,Willowmore Rural
1374995,Aston Bay
5500000,Mdantsane
680000,Gonubie
910000,Kabega
1250000,Wedgewood Golf Estate
230000,Strelitzia Park
949999,Berlin
950000,Westering
533000,Mountain View
300000,Graaff-Reinet
450000,Stutterheim
2799000,Gompo Town
1625000,Haven Hills
1650000,West Bank
780000,Gonubie North
420000,Mountain View
1315000,Canals
0,Queenstown Central
85000,Boesmansriviermond
298000,Port St Francis
1295000,West Bank
5750000,Mdantsane
7350000,Gonubie
